cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:    0 08:13:20      -30.828043        0.320691
LBFGS:    1 08:13:20      -30.832674        0.300006
LBFGS:    2 08:13:21      -30.860613        0.095091
LBFGS:    3 08:13:21      -30.861133        0.081127
LBFGS:    4 08:13:21      -30.862902        0.075866
LBFGS:    5 08:13:21      -30.865060        0.071166
LBFGS:    6 08:13:21      -30.866800        0.069287
LBFGS:    7 08:13:21      -30.867850        0.076078
LBFGS:    8 08:13:21      -30.868902        0.094347
LBFGS:    9 08:13:21      -30.870628        0.104224
LBFGS:   10 08:13:22      -30.873282        0.089836
LBFGS:   11 08:13:22      -30.875637        0.054314
LBFGS:   12 08:13:22      -30.876451        0.024138
LBFGS:   13 08:13:22      -30.876570        0.024519
LBFGS:   14 08:13:22      -30.876604        0.024254
LBFGS:   15 08:13:22      -30.876666        0.023564
LBFGS:   16 08:13:22      -30.876744        0.022521
LBFGS:   17 08:13:22      -30.876819        0.021373
LBFGS:   18 08:13:22      -30.876883        0.026439
LBFGS:   19 08:13:23      -30.876969        0.031912
LBFGS:   20 08:13:23      -30.877133        0.034992
LBFGS:   21 08:13:23      -30.877425        0.032360
LBFGS:   22 08:13:23      -30.877780        0.020424
LBFGS:   23 08:13:23      -30.877984        0.011215
LBFGS:   24 08:13:23      -30.878024        0.003378
LBFGS:   25 08:13:23      -30.878027        0.001468
LBFGS:   26 08:13:23      -30.878027        0.001341
LBFGS:   27 08:13:23      -30.878028        0.001237
LBFGS:   28 08:13:24      -30.878028        0.001010
LBFGS:   29 08:13:24      -30.878029        0.000682
Optimized energy (eV): -30.878028840666662
