cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:    0 16:00:39     -380.306211        0.318919
LBFGS:    1 16:00:41     -380.325249        0.305065
LBFGS:    2 16:00:43     -380.483168        0.092896
LBFGS:    3 16:00:44     -380.485747        0.072716
LBFGS:    4 16:00:46     -380.488276        0.066948
LBFGS:    5 16:00:47     -380.495395        0.073357
LBFGS:    6 16:00:49     -380.499248        0.064506
LBFGS:    7 16:00:50     -380.501010        0.052209
LBFGS:    8 16:00:51     -380.501675        0.046742
LBFGS:    9 16:00:53     -380.502659        0.040228
LBFGS:   10 16:00:54     -380.504364        0.041480
LBFGS:   11 16:00:56     -380.506342        0.036756
LBFGS:   12 16:00:57     -380.507509        0.024447
LBFGS:   13 16:00:59     -380.507862        0.017655
LBFGS:   14 16:01:00     -380.508023        0.017625
LBFGS:   15 16:01:02     -380.508289        0.017532
LBFGS:   16 16:01:03     -380.508637        0.017319
LBFGS:   17 16:01:04     -380.508909        0.017048
LBFGS:   18 16:01:06     -380.509022        0.016883
LBFGS:   19 16:01:07     -380.509076        0.016800
LBFGS:   20 16:01:09     -380.509154        0.016674
LBFGS:   21 16:01:10     -380.509294        0.016415
LBFGS:   22 16:01:12     -380.509471        0.016030
LBFGS:   23 16:01:13     -380.509602        0.015709
LBFGS:   24 16:01:14     -380.509668        0.015577
LBFGS:   25 16:01:16     -380.509723        0.015505
LBFGS:   26 16:01:17     -380.509823        0.015367
LBFGS:   27 16:01:19     -380.509993        0.015067
LBFGS:   28 16:01:20     -380.510201        0.014593
LBFGS:   29 16:01:22     -380.510360        0.017106
LBFGS:   30 16:01:23     -380.510464        0.017153
LBFGS:   31 16:01:24     -380.510582        0.015584
LBFGS:   32 16:01:26     -380.510805        0.013244
LBFGS:   33 16:01:27     -380.511172        0.014116
LBFGS:   34 16:01:29     -380.511579        0.017604
LBFGS:   35 16:01:30     -380.511841        0.020828
LBFGS:   36 16:01:31     -380.511987        0.021185
LBFGS:   37 16:01:33     -380.512156        0.019834
LBFGS:   38 16:01:34     -380.512460        0.016391
LBFGS:   39 16:01:36     -380.512888        0.015717
LBFGS:   40 16:01:37     -380.513263        0.014501
LBFGS:   41 16:01:39     -380.513456        0.014533
LBFGS:   42 16:01:40     -380.513568        0.015452
LBFGS:   43 16:01:42     -380.513731        0.015250
LBFGS:   44 16:01:43     -380.514016        0.013765
LBFGS:   45 16:01:44     -380.514356        0.013082
LBFGS:   46 16:01:46     -380.514575        0.010980
LBFGS:   47 16:01:47     -380.514661        0.011940
LBFGS:   48 16:01:49     -380.514719        0.011299
LBFGS:   49 16:01:50     -380.514821        0.009352
LBFGS:   50 16:01:51     -380.514987        0.009699
LBFGS:   51 16:01:53     -380.515168        0.009756
LBFGS:   52 16:01:54     -380.515278        0.009702
LBFGS:   53 16:01:56     -380.515331        0.009690
LBFGS:   54 16:01:57     -380.515384        0.008766
LBFGS:   55 16:01:58     -380.515481        0.006583
LBFGS:   56 16:02:00     -380.515616        0.008707
LBFGS:   57 16:02:01     -380.515727        0.006453
LBFGS:   58 16:02:03     -380.515775        0.007224
LBFGS:   59 16:02:04     -380.515798        0.006595
LBFGS:   60 16:02:06     -380.515829        0.005255
LBFGS:   61 16:02:07     -380.515887        0.005080
LBFGS:   62 16:02:09     -380.515961        0.005242
