cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:    0 10:46:25      -65.016628        0.260915
LBFGS:    1 10:46:26      -65.019774        0.239640
LBFGS:    2 10:46:26      -65.043698        0.189048
LBFGS:    3 10:46:26      -65.045730        0.186935
LBFGS:    4 10:46:26      -65.059894        0.225957
LBFGS:    5 10:46:26      -65.077573        0.268697
LBFGS:    6 10:46:26      -65.105529        0.263410
LBFGS:    7 10:46:26      -65.132193        0.352348
LBFGS:    8 10:46:27      -65.154932        0.452739
LBFGS:    9 10:46:27      -65.177657        0.502571
LBFGS:   10 10:46:27      -65.197725        0.566826
LBFGS:   11 10:46:27      -65.214045        0.561068
LBFGS:   12 10:46:27      -65.246958        0.435417
LBFGS:   13 10:46:27      -65.283418        0.322416
LBFGS:   14 10:46:27      -65.289994        0.295890
LBFGS:   15 10:46:27      -65.303709        0.260018
LBFGS:   16 10:46:27      -65.313721        0.317190
LBFGS:   17 10:46:27      -65.338386        0.450769
LBFGS:   18 10:46:28      -65.372779        0.592745
LBFGS:   19 10:46:28      -65.421613        0.640656
LBFGS:   20 10:46:28      -65.466720        0.529523
LBFGS:   21 10:46:28      -65.501528        0.481962
LBFGS:   22 10:46:28      -65.525032        0.278760
LBFGS:   23 10:46:28      -65.535206        0.094899
LBFGS:   24 10:46:28      -65.536648        0.017286
LBFGS:   25 10:46:28      -65.536779        0.006719
LBFGS:   26 10:46:28      -65.536796        0.001095
LBFGS:   27 10:46:28      -65.536796        0.000157
Optimized energy (eV): -65.53679628487046
