cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:    0 21:37:39     -103.227624        0.145260
LBFGS:    1 21:37:40     -103.228536        0.133780
LBFGS:    2 21:37:40     -103.232885        0.049135
LBFGS:    3 21:37:40     -103.233142        0.059082
LBFGS:    4 21:37:40     -103.234091        0.075602
LBFGS:    5 21:37:40     -103.234905        0.067726
LBFGS:    6 21:37:41     -103.235622        0.054400
LBFGS:    7 21:37:41     -103.236074        0.073969
LBFGS:    8 21:37:41     -103.236534        0.081268
LBFGS:    9 21:37:41     -103.237215        0.077024
LBFGS:   10 21:37:42     -103.238210        0.056365
LBFGS:   11 21:37:42     -103.239164        0.073846
LBFGS:   12 21:37:42     -103.239774        0.087298
LBFGS:   13 21:37:42     -103.240240        0.084500
LBFGS:   14 21:37:43     -103.240891        0.068397
LBFGS:   15 21:37:43     -103.241786        0.042716
LBFGS:   16 21:37:43     -103.242665        0.066911
LBFGS:   17 21:37:43     -103.243207        0.075128
LBFGS:   18 21:37:43     -103.243529        0.069823
LBFGS:   19 21:37:44     -103.243923        0.054479
LBFGS:   20 21:37:44     -103.244494        0.043990
LBFGS:   21 21:37:44     -103.245051        0.048432
LBFGS:   22 21:37:44     -103.245369        0.052163
LBFGS:   23 21:37:45     -103.245542        0.047998
LBFGS:   24 21:37:45     -103.245744        0.037467
LBFGS:   25 21:37:45     -103.246033        0.027231
LBFGS:   26 21:37:45     -103.246323        0.032245
LBFGS:   27 21:37:46     -103.246499        0.033010
LBFGS:   28 21:37:46     -103.246589        0.029968
LBFGS:   29 21:37:46     -103.246684        0.023606
LBFGS:   30 21:37:46     -103.246831        0.020447
LBFGS:   31 21:37:46     -103.246985        0.020769
LBFGS:   32 21:37:47     -103.247082        0.019708
LBFGS:   33 21:37:47     -103.247131        0.017505
LBFGS:   34 21:37:47     -103.247181        0.016605
LBFGS:   35 21:37:47     -103.247259        0.015504
LBFGS:   36 21:37:48     -103.247347        0.013430
LBFGS:   37 21:37:48     -103.247408        0.013967
LBFGS:   38 21:37:48     -103.247441        0.014354
LBFGS:   39 21:37:48     -103.247471        0.013708
LBFGS:   40 21:37:49     -103.247518        0.011800
LBFGS:   41 21:37:49     -103.247577        0.010401
LBFGS:   42 21:37:49     -103.247623        0.011837
LBFGS:   43 21:37:49     -103.247648        0.011952
LBFGS:   44 21:37:50     -103.247670        0.011170
LBFGS:   45 21:37:50     -103.247705        0.009934
LBFGS:   46 21:37:50     -103.247752        0.010976
LBFGS:   47 21:37:50     -103.247794        0.010005
LBFGS:   48 21:37:51     -103.247819        0.009830
LBFGS:   49 21:37:51     -103.247839        0.008977
LBFGS:   50 21:37:51     -103.247869        0.008656
LBFGS:   51 21:37:51     -103.247915        0.008778
LBFGS:   52 21:37:52     -103.247963        0.008580
LBFGS:   53 21:37:52     -103.247996        0.009774
LBFGS:   54 21:37:52     -103.248020        0.009652
LBFGS:   55 21:37:52     -103.248053        0.009633
LBFGS:   56 21:37:53     -103.248106        0.012876
LBFGS:   57 21:37:53     -103.248172        0.012144
LBFGS:   58 21:37:53     -103.248224        0.010307
LBFGS:   59 21:37:53     -103.248256        0.010678
LBFGS:   60 21:37:54     -103.248289        0.009533
LBFGS:   61 21:37:54     -103.248336        0.008964
LBFGS:   62 21:37:54     -103.248388        0.008482
LBFGS:   63 21:37:54     -103.248422        0.006963
LBFGS:   64 21:37:55     -103.248436        0.006946
LBFGS:   65 21:37:55     -103.248446        0.006246
LBFGS:   66 21:37:55     -103.248461        0.007490
LBFGS:   67 21:37:55     -103.248478        0.007263
LBFGS:   68 21:37:55     -103.248493        0.007151
LBFGS:   69 21:37:56     -103.248504        0.008369
LBFGS:   70 21:37:56     -103.248520        0.009349
LBFGS:   71 21:37:56     -103.248553        0.010402
LBFGS:   72 21:37:56     -103.248623        0.011552
LBFGS:   73 21:37:57     -103.248754        0.015509
LBFGS:   74 21:37:57     -103.248930        0.021032
LBFGS:   75 21:37:57     -103.249090        0.024214
LBFGS:   76 21:37:57     -103.249204        0.022996
LBFGS:   77 21:37:57     -103.249298        0.017376
LBFGS:   78 21:37:58     -103.249384        0.010333
LBFGS:   79 21:37:58     -103.249435        0.005720
LBFGS:   80 21:37:58     -103.249447        0.001645
LBFGS:   81 21:37:58     -103.249448        0.001050
LBFGS:   82 21:37:59     -103.249448        0.001031
LBFGS:   83 21:37:59     -103.249448        0.000741
Optimized energy (eV): -103.24944841073983
