cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:    0 22:53:32     -238.361167        0.535895
LBFGS:    1 22:53:32     -238.374488        0.478531
LBFGS:    2 22:53:33     -238.416687        0.125998
LBFGS:    3 22:53:34     -238.417584        0.081618
LBFGS:    4 22:53:34     -238.418233        0.050511
LBFGS:    5 22:53:35     -238.419169        0.039752
LBFGS:    6 22:53:35     -238.419366        0.030404
LBFGS:    7 22:53:35     -238.419469        0.030341
LBFGS:    8 22:53:36     -238.419597        0.030191
LBFGS:    9 22:53:36     -238.419836        0.029741
LBFGS:   10 22:53:37     -238.420100        0.029000
LBFGS:   11 22:53:37     -238.420310        0.034716
LBFGS:   12 22:53:38     -238.420469        0.037384
LBFGS:   13 22:53:38     -238.420673        0.033427
LBFGS:   14 22:53:39     -238.420970        0.036825
LBFGS:   15 22:53:39     -238.421303        0.031288
LBFGS:   16 22:53:39     -238.421561        0.037664
LBFGS:   17 22:53:40     -238.421756        0.035363
LBFGS:   18 22:53:40     -238.421984        0.028314
LBFGS:   19 22:53:41     -238.422304        0.034479
LBFGS:   20 22:53:41     -238.422621        0.025186
LBFGS:   21 22:53:42     -238.422813        0.023468
LBFGS:   22 22:53:42     -238.422920        0.021823
LBFGS:   23 22:53:43     -238.423033        0.017834
LBFGS:   24 22:53:43     -238.423185        0.021508
LBFGS:   25 22:53:43     -238.423326        0.015545
LBFGS:   26 22:53:44     -238.423408        0.014945
LBFGS:   27 22:53:44     -238.423455        0.012548
LBFGS:   28 22:53:45     -238.423508        0.010395
LBFGS:   29 22:53:45     -238.423577        0.011900
LBFGS:   30 22:53:46     -238.423637        0.010580
LBFGS:   31 22:53:46     -238.423674        0.013351
LBFGS:   32 22:53:47     -238.423702        0.012361
LBFGS:   33 22:53:47     -238.423742        0.012807
LBFGS:   34 22:53:47     -238.423798        0.015667
LBFGS:   35 22:53:48     -238.423855        0.012771
LBFGS:   36 22:53:48     -238.423898        0.009252
LBFGS:   37 22:53:49     -238.423937        0.009910
LBFGS:   38 22:53:49     -238.424000        0.014588
LBFGS:   39 22:53:50     -238.424106        0.017539
LBFGS:   40 22:53:50     -238.424250        0.016255
LBFGS:   41 22:53:50     -238.424383        0.021528
LBFGS:   42 22:53:51     -238.424484        0.020392
LBFGS:   43 22:53:51     -238.424583        0.014988
LBFGS:   44 22:53:52     -238.424708        0.020890
LBFGS:   45 22:53:52     -238.424824        0.018162
LBFGS:   46 22:53:53     -238.424884        0.009233
LBFGS:   47 22:53:53     -238.424906        0.006986
LBFGS:   48 22:53:54     -238.424923        0.007761
LBFGS:   49 22:53:54     -238.424948        0.009056
LBFGS:   50 22:53:54     -238.424975        0.007992
LBFGS:   51 22:53:55     -238.424999        0.009802
LBFGS:   52 22:53:55     -238.425022        0.010370
LBFGS:   53 22:53:56     -238.425059        0.011745
LBFGS:   54 22:53:56     -238.425123        0.016048
LBFGS:   55 22:53:57     -238.425208        0.015582
LBFGS:   56 22:53:57     -238.425271        0.008499
LBFGS:   57 22:53:57     -238.425294        0.006303
LBFGS:   58 22:53:58     -238.425302        0.005645
LBFGS:   59 22:53:58     -238.425308        0.005567
LBFGS:   60 22:53:59     -238.425315        0.005524
LBFGS:   61 22:53:59     -238.425320        0.005545
LBFGS:   62 22:54:00     -238.425323        0.005578
LBFGS:   63 22:54:00     -238.425329        0.005583
LBFGS:   64 22:54:01     -238.425341        0.005479
LBFGS:   65 22:54:01     -238.425367        0.008121
LBFGS:   66 22:54:01     -238.425413        0.009887
LBFGS:   67 22:54:02     -238.425468        0.009355
LBFGS:   68 22:54:02     -238.425508        0.010105
LBFGS:   69 22:54:03     -238.425527        0.008575
LBFGS:   70 22:54:03     -238.425538        0.005676
LBFGS:   71 22:54:03     -238.425547        0.002888
LBFGS:   72 22:54:04     -238.425550        0.001185
LBFGS:   73 22:54:04     -238.425551        0.000704
Optimized energy (eV): -238.42555086758804
