cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:    0 21:36:44      -35.064122        0.150465
LBFGS:    1 21:36:44      -35.065460        0.148968
LBFGS:    2 21:36:45      -35.075082        0.130372
LBFGS:    3 21:36:45      -35.076166        0.126026
LBFGS:    4 21:36:45      -35.079635        0.152236
LBFGS:    5 21:36:45      -35.083651        0.146938
LBFGS:    6 21:36:45      -35.088017        0.106636
LBFGS:    7 21:36:45      -35.091031        0.127622
LBFGS:    8 21:36:45      -35.093027        0.145194
LBFGS:    9 21:36:45      -35.094483        0.135276
LBFGS:   10 21:36:45      -35.096546        0.098201
LBFGS:   11 21:36:46      -35.098732        0.069182
LBFGS:   12 21:36:46      -35.099844        0.080632
LBFGS:   13 21:36:46      -35.100242        0.076291
LBFGS:   14 21:36:46      -35.100656        0.061143
LBFGS:   15 21:36:46      -35.101191        0.038662
LBFGS:   16 21:36:46      -35.101687        0.040518
LBFGS:   17 21:36:46      -35.101962        0.047242
LBFGS:   18 21:36:46      -35.102090        0.044164
LBFGS:   19 21:36:46      -35.102226        0.035087
LBFGS:   20 21:36:47      -35.102415        0.021931
LBFGS:   21 21:36:47      -35.102559        0.015228
LBFGS:   22 21:36:47      -35.102603        0.006606
LBFGS:   23 21:36:47      -35.102609        0.003490
LBFGS:   24 21:36:47      -35.102612        0.004325
LBFGS:   25 21:36:47      -35.102618        0.005722
LBFGS:   26 21:36:47      -35.102632        0.007509
LBFGS:   27 21:36:47      -35.102665        0.009631
LBFGS:   28 21:36:47      -35.102725        0.010636
LBFGS:   29 21:36:48      -35.102797        0.008768
LBFGS:   30 21:36:48      -35.102837        0.004186
LBFGS:   31 21:36:48      -35.102845        0.000740
Optimized energy (eV): -35.10284524593769
