cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:    0 08:28:35      -97.109188        0.037251
LBFGS:    1 08:28:36      -97.109264        0.037071
LBFGS:    2 08:28:36      -97.109724        0.034823
LBFGS:    3 08:28:37      -97.109786        0.034346
LBFGS:    4 08:28:37      -97.110580        0.048937
LBFGS:    5 08:28:37      -97.110929        0.044256
LBFGS:    6 08:28:37      -97.111153        0.026618
LBFGS:    7 08:28:38      -97.111289        0.028988
LBFGS:    8 08:28:38      -97.111539        0.031657
LBFGS:    9 08:28:38      -97.111826        0.030611
LBFGS:   10 08:28:38      -97.112037        0.021992
LBFGS:   11 08:28:38      -97.112116        0.024548
LBFGS:   12 08:28:39      -97.112153        0.021427
LBFGS:   13 08:28:39      -97.112194        0.014875
LBFGS:   14 08:28:39      -97.112241        0.012751
LBFGS:   15 08:28:39      -97.112273        0.010970
LBFGS:   16 08:28:40      -97.112290        0.011813
LBFGS:   17 08:28:40      -97.112305        0.010506
LBFGS:   18 08:28:40      -97.112328        0.009439
LBFGS:   19 08:28:40      -97.112355        0.012332
LBFGS:   20 08:28:41      -97.112377        0.011641
LBFGS:   21 08:28:41      -97.112393        0.011303
LBFGS:   22 08:28:41      -97.112412        0.010457
LBFGS:   23 08:28:41      -97.112445        0.015252
LBFGS:   24 08:28:41      -97.112499        0.017380
LBFGS:   25 08:28:42      -97.112559        0.017227
LBFGS:   26 08:28:42      -97.112604        0.019136
LBFGS:   27 08:28:42      -97.112638        0.017667
LBFGS:   28 08:28:42      -97.112680        0.013436
LBFGS:   29 08:28:43      -97.112746        0.014697
LBFGS:   30 08:28:43      -97.112823        0.015074
LBFGS:   31 08:28:43      -97.112880        0.014970
LBFGS:   32 08:28:43      -97.112914        0.014110
LBFGS:   33 08:28:44      -97.112948        0.014058
LBFGS:   34 08:28:44      -97.112998        0.013160
LBFGS:   35 08:28:44      -97.113056        0.011760
LBFGS:   36 08:28:44      -97.113105        0.014069
LBFGS:   37 08:28:45      -97.113143        0.015018
LBFGS:   38 08:28:45      -97.113191        0.014754
LBFGS:   39 08:28:45      -97.113268        0.016231
LBFGS:   40 08:28:45      -97.113363        0.017411
LBFGS:   41 08:28:46      -97.113435        0.012209
LBFGS:   42 08:28:46      -97.113470        0.011501
LBFGS:   43 08:28:46      -97.113494        0.011499
LBFGS:   44 08:28:46      -97.113528        0.013022
LBFGS:   45 08:28:47      -97.113568        0.010968
LBFGS:   46 08:28:47      -97.113602        0.010461
LBFGS:   47 08:28:47      -97.113626        0.011264
LBFGS:   48 08:28:47      -97.113653        0.010466
LBFGS:   49 08:28:48      -97.113696        0.011064
LBFGS:   50 08:28:48      -97.113748        0.011079
LBFGS:   51 08:28:48      -97.113783        0.006686
LBFGS:   52 08:28:48      -97.113793        0.003953
LBFGS:   53 08:28:49      -97.113796        0.002773
LBFGS:   54 08:28:49      -97.113797        0.001853
LBFGS:   55 08:28:49      -97.113799        0.001273
LBFGS:   56 08:28:49      -97.113799        0.000474
Optimized energy (eV): -97.11379918043096
