cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:    0 21:27:18     -167.417306        0.276628
LBFGS:    1 21:27:19     -167.421061        0.259092
LBFGS:    2 21:27:20     -167.445354        0.066196
LBFGS:    3 21:27:20     -167.445673        0.058112
LBFGS:    4 21:27:20     -167.447710        0.027845
LBFGS:    5 21:27:21     -167.447806        0.027687
LBFGS:    6 21:27:21     -167.447967        0.027609
LBFGS:    7 21:27:22     -167.448243        0.027935
LBFGS:    8 21:27:22     -167.448770        0.035586
LBFGS:    9 21:27:22     -167.449396        0.035932
LBFGS:   10 21:27:23     -167.449931        0.054304
LBFGS:   11 21:27:23     -167.450350        0.062307
LBFGS:   12 21:27:24     -167.450913        0.063465
LBFGS:   13 21:27:24     -167.451933        0.056083
LBFGS:   14 21:27:24     -167.453446        0.044306
LBFGS:   15 21:27:25     -167.454830        0.038024
LBFGS:   16 21:27:25     -167.455468        0.045904
LBFGS:   17 21:27:26     -167.455702        0.042920
LBFGS:   18 21:27:26     -167.455935        0.035146
LBFGS:   19 21:27:27     -167.456313        0.025884
LBFGS:   20 21:27:27     -167.456733        0.025496
LBFGS:   21 21:27:27     -167.457013        0.031618
LBFGS:   22 21:27:28     -167.457154        0.030904
LBFGS:   23 21:27:28     -167.457297        0.026899
LBFGS:   24 21:27:29     -167.457581        0.027237
LBFGS:   25 21:27:29     -167.458067        0.031630
LBFGS:   26 21:27:29     -167.458645        0.026577
LBFGS:   27 21:27:30     -167.459023        0.029503
LBFGS:   28 21:27:30     -167.459194        0.028071
LBFGS:   29 21:27:30     -167.459333        0.022727
LBFGS:   30 21:27:31     -167.459556        0.016075
LBFGS:   31 21:27:31     -167.459830        0.014579
LBFGS:   32 21:27:31     -167.460031        0.015444
LBFGS:   33 21:27:32     -167.460116        0.015784
LBFGS:   34 21:27:32     -167.460171        0.013152
LBFGS:   35 21:27:33     -167.460271        0.012565
LBFGS:   36 21:27:33     -167.460452        0.017807
LBFGS:   37 21:27:33     -167.460692        0.018963
LBFGS:   38 21:27:34     -167.460883        0.020208
LBFGS:   39 21:27:34     -167.460989        0.020481
LBFGS:   40 21:27:34     -167.461076        0.017197
LBFGS:   41 21:27:35     -167.461222        0.017533
LBFGS:   42 21:27:35     -167.461445        0.018069
LBFGS:   43 21:27:36     -167.461668        0.016804
LBFGS:   44 21:27:36     -167.461792        0.019153
LBFGS:   45 21:27:36     -167.461854        0.017208
LBFGS:   46 21:27:37     -167.461925        0.013097
LBFGS:   47 21:27:37     -167.462060        0.012065
LBFGS:   48 21:27:37     -167.462250        0.011812
LBFGS:   49 21:27:38     -167.462414        0.014548
LBFGS:   50 21:27:38     -167.462501        0.015461
LBFGS:   51 21:27:39     -167.462556        0.012847
LBFGS:   52 21:27:39     -167.462638        0.013684
LBFGS:   53 21:27:39     -167.462770        0.013416
LBFGS:   54 21:27:40     -167.462915        0.008989
LBFGS:   55 21:27:40     -167.463000        0.011741
LBFGS:   56 21:27:40     -167.463034        0.010466
LBFGS:   57 21:27:41     -167.463060        0.008607
LBFGS:   58 21:27:41     -167.463108        0.008564
LBFGS:   59 21:27:41     -167.463172        0.008559
LBFGS:   60 21:27:42     -167.463227        0.008217
LBFGS:   61 21:27:42     -167.463257        0.008066
LBFGS:   62 21:27:42     -167.463279        0.007964
LBFGS:   63 21:27:43     -167.463317        0.009459
LBFGS:   64 21:27:43     -167.463398        0.012623
LBFGS:   65 21:27:44     -167.463538        0.015141
LBFGS:   66 21:27:44     -167.463709        0.018846
LBFGS:   67 21:27:44     -167.463847        0.022462
LBFGS:   68 21:27:45     -167.463952        0.021352
LBFGS:   69 21:27:45     -167.464090        0.017566
LBFGS:   70 21:27:46     -167.464335        0.019661
LBFGS:   71 21:27:46     -167.464690        0.019187
LBFGS:   72 21:27:46     -167.465004        0.017680
LBFGS:   73 21:27:47     -167.465151        0.018803
LBFGS:   74 21:27:47     -167.465216        0.016248
LBFGS:   75 21:27:47     -167.465287        0.013342
LBFGS:   76 21:27:48     -167.465401        0.010112
LBFGS:   77 21:27:48     -167.465513        0.007282
LBFGS:   78 21:27:48     -167.465569        0.006540
LBFGS:   79 21:27:49     -167.465585        0.005779
LBFGS:   80 21:27:49     -167.465593        0.005008
LBFGS:   81 21:27:49     -167.465606        0.003924
LBFGS:   82 21:27:50     -167.465619        0.002693
LBFGS:   83 21:27:50     -167.465626        0.002099
LBFGS:   84 21:27:51     -167.465627        0.001346
LBFGS:   85 21:27:51     -167.465628        0.000899
Optimized energy (eV): -167.4656276176813
