cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:    0 22:51:21     -170.446893        0.342950
LBFGS:    1 22:51:22     -170.452736        0.279930
LBFGS:    2 22:51:23     -170.466205        0.098996
LBFGS:    3 22:51:23     -170.466633        0.081057
LBFGS:    4 22:51:23     -170.468037        0.043826
LBFGS:    5 22:51:24     -170.468300        0.040403
LBFGS:    6 22:51:24     -170.468483        0.035211
LBFGS:    7 22:51:24     -170.468681        0.030559
LBFGS:    8 22:51:24     -170.468936        0.024190
LBFGS:    9 22:51:25     -170.469100        0.026439
LBFGS:   10 22:51:25     -170.469208        0.034700
LBFGS:   11 22:51:25     -170.469328        0.034985
LBFGS:   12 22:51:26     -170.469496        0.027030
LBFGS:   13 22:51:26     -170.469668        0.028424
LBFGS:   14 22:51:26     -170.469801        0.039435
LBFGS:   15 22:51:27     -170.469912        0.040177
LBFGS:   16 22:51:27     -170.470052        0.032594
LBFGS:   17 22:51:27     -170.470240        0.025221
LBFGS:   18 22:51:28     -170.470424        0.038247
LBFGS:   19 22:51:28     -170.470559        0.041585
LBFGS:   20 22:51:28     -170.470677        0.036108
LBFGS:   21 22:51:28     -170.470823        0.022530
LBFGS:   22 22:51:29     -170.470994        0.029294
LBFGS:   23 22:51:29     -170.471136        0.032175
LBFGS:   24 22:51:29     -170.471231        0.028580
LBFGS:   25 22:51:30     -170.471313        0.020396
LBFGS:   26 22:51:30     -170.471413        0.020434
LBFGS:   27 22:51:30     -170.471512        0.019883
LBFGS:   28 22:51:31     -170.471578        0.016823
LBFGS:   29 22:51:31     -170.471621        0.015240
LBFGS:   30 22:51:31     -170.471664        0.014436
LBFGS:   31 22:51:31     -170.471713        0.012005
LBFGS:   32 22:51:32     -170.471753        0.010719
LBFGS:   33 22:51:32     -170.471776        0.010698
LBFGS:   34 22:51:32     -170.471794        0.009695
LBFGS:   35 22:51:33     -170.471816        0.007538
LBFGS:   36 22:51:33     -170.471839        0.007525
LBFGS:   37 22:51:33     -170.471856        0.008119
LBFGS:   38 22:51:34     -170.471868        0.008696
LBFGS:   39 22:51:34     -170.471883        0.007155
LBFGS:   40 22:51:34     -170.471904        0.008783
LBFGS:   41 22:51:34     -170.471930        0.008189
LBFGS:   42 22:51:35     -170.471954        0.011640
LBFGS:   43 22:51:35     -170.471978        0.012344
LBFGS:   44 22:51:35     -170.472009        0.010019
LBFGS:   45 22:51:36     -170.472055        0.012784
LBFGS:   46 22:51:36     -170.472105        0.011614
LBFGS:   47 22:51:36     -170.472142        0.010726
LBFGS:   48 22:51:37     -170.472165        0.009281
LBFGS:   49 22:51:37     -170.472184        0.008946
LBFGS:   50 22:51:37     -170.472204        0.009391
LBFGS:   51 22:51:37     -170.472218        0.006731
LBFGS:   52 22:51:38     -170.472227        0.006617
LBFGS:   53 22:51:38     -170.472237        0.006703
LBFGS:   54 22:51:38     -170.472253        0.009640
LBFGS:   55 22:51:39     -170.472282        0.011606
LBFGS:   56 22:51:39     -170.472327        0.013629
LBFGS:   57 22:51:39     -170.472383        0.018901
LBFGS:   58 22:51:40     -170.472449        0.020243
LBFGS:   59 22:51:40     -170.472528        0.016238
LBFGS:   60 22:51:40     -170.472609        0.012520
LBFGS:   61 22:51:41     -170.472660        0.007731
LBFGS:   62 22:51:41     -170.472677        0.004187
LBFGS:   63 22:51:41     -170.472679        0.002893
LBFGS:   64 22:51:42     -170.472680        0.001618
LBFGS:   65 22:51:42     -170.472681        0.000690
Optimized energy (eV): -170.47268087046902
