cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:    0 08:21:38     -243.238785        0.321899
LBFGS:    1 08:21:39     -243.243203        0.300492
LBFGS:    2 08:21:40     -243.269011        0.086138
LBFGS:    3 08:21:41     -243.269404        0.066866
LBFGS:    4 08:21:41     -243.269933        0.040702
LBFGS:    5 08:21:42     -243.270609        0.036608
LBFGS:    6 08:21:43     -243.270860        0.023796
LBFGS:    7 08:21:43     -243.270945        0.019621
LBFGS:    8 08:21:44     -243.271004        0.022102
LBFGS:    9 08:21:45     -243.271121        0.021913
LBFGS:   10 08:21:45     -243.271264        0.015267
LBFGS:   11 08:21:46     -243.271375        0.012983
LBFGS:   12 08:21:47     -243.271424        0.015209
LBFGS:   13 08:21:47     -243.271458        0.014275
LBFGS:   14 08:21:48     -243.271514        0.012636
LBFGS:   15 08:21:48     -243.271596        0.012270
LBFGS:   16 08:21:49     -243.271678        0.014869
LBFGS:   17 08:21:50     -243.271732        0.017252
LBFGS:   18 08:21:50     -243.271770        0.016061
LBFGS:   19 08:21:51     -243.271823        0.012115
LBFGS:   20 08:21:52     -243.271912        0.015425
LBFGS:   21 08:21:52     -243.272018        0.014344
LBFGS:   22 08:21:53     -243.272093        0.012604
LBFGS:   23 08:21:54     -243.272133        0.013109
LBFGS:   24 08:21:54     -243.272170        0.011083
LBFGS:   25 08:21:55     -243.272232        0.011035
LBFGS:   26 08:21:56     -243.272321        0.012747
LBFGS:   27 08:21:56     -243.272400        0.010729
LBFGS:   28 08:21:57     -243.272443        0.012127
LBFGS:   29 08:21:58     -243.272467        0.010450
LBFGS:   30 08:21:58     -243.272498        0.008326
LBFGS:   31 08:21:59     -243.272545        0.010333
LBFGS:   32 08:22:00     -243.272590        0.007698
LBFGS:   33 08:22:00     -243.272615        0.007994
LBFGS:   34 08:22:01     -243.272627        0.007189
LBFGS:   35 08:22:02     -243.272642        0.005509
LBFGS:   36 08:22:02     -243.272664        0.006625
LBFGS:   37 08:22:03     -243.272689        0.006229
LBFGS:   38 08:22:04     -243.272704        0.005277
LBFGS:   39 08:22:04     -243.272710        0.005184
LBFGS:   40 08:22:05     -243.272716        0.004303
LBFGS:   41 08:22:05     -243.272727        0.003684
LBFGS:   42 08:22:06     -243.272740        0.003835
LBFGS:   43 08:22:07     -243.272751        0.003785
LBFGS:   44 08:22:07     -243.272756        0.003452
LBFGS:   45 08:22:08     -243.272760        0.002908
LBFGS:   46 08:22:09     -243.272766        0.003924
LBFGS:   47 08:22:09     -243.272776        0.004838
LBFGS:   48 08:22:10     -243.272786        0.003988
LBFGS:   49 08:22:10     -243.272792        0.003981
LBFGS:   50 08:22:11     -243.272796        0.003416
LBFGS:   51 08:22:12     -243.272801        0.003107
LBFGS:   52 08:22:12     -243.272810        0.003918
LBFGS:   53 08:22:13     -243.272821        0.003826
LBFGS:   54 08:22:13     -243.272831        0.003434
LBFGS:   55 08:22:14     -243.272836        0.003269
LBFGS:   56 08:22:15     -243.272841        0.003269
LBFGS:   57 08:22:15     -243.272849        0.004939
LBFGS:   58 08:22:16     -243.272863        0.005987
LBFGS:   59 08:22:16     -243.272879        0.005123
LBFGS:   60 08:22:17     -243.272892        0.005276
LBFGS:   61 08:22:18     -243.272901        0.005012
LBFGS:   62 08:22:18     -243.272914        0.005431
LBFGS:   63 08:22:19     -243.272938        0.006254
LBFGS:   64 08:22:19     -243.272981        0.007955
LBFGS:   65 08:22:20     -243.273037        0.007841
LBFGS:   66 08:22:21     -243.273086        0.010133
LBFGS:   67 08:22:21     -243.273123        0.009591
LBFGS:   68 08:22:22     -243.273165        0.009046
LBFGS:   69 08:22:22     -243.273230        0.009642
LBFGS:   70 08:22:23     -243.273308        0.009343
LBFGS:   71 08:22:24     -243.273358        0.005798
LBFGS:   72 08:22:24     -243.273373        0.005087
LBFGS:   73 08:22:25     -243.273378        0.003862
LBFGS:   74 08:22:25     -243.273383        0.002455
LBFGS:   75 08:22:26     -243.273388        0.002458
LBFGS:   76 08:22:27     -243.273391        0.001513
LBFGS:   77 08:22:27     -243.273392        0.001502
LBFGS:   78 08:22:28     -243.273393        0.001374
LBFGS:   79 08:22:29     -243.273394        0.001413
LBFGS:   80 08:22:29     -243.273397        0.001816
LBFGS:   81 08:22:30     -243.273402        0.002678
LBFGS:   82 08:22:31     -243.273407        0.003235
LBFGS:   83 08:22:31     -243.273412        0.003872
LBFGS:   84 08:22:32     -243.273416        0.004035
LBFGS:   85 08:22:32     -243.273420        0.003427
LBFGS:   86 08:22:33     -243.273426        0.002239
LBFGS:   87 08:22:34     -243.273430        0.001336
LBFGS:   88 08:22:34     -243.273432        0.000977
Optimized energy (eV): -243.27343175130164
