cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:    0 08:27:49      -48.091333        0.074501
LBFGS:    1 08:27:50      -48.091498        0.073704
LBFGS:    2 08:27:50      -48.093490        0.062149
LBFGS:    3 08:27:50      -48.093803        0.067733
LBFGS:    4 08:27:51      -48.096239        0.076856
LBFGS:    5 08:27:51      -48.096844        0.050584
LBFGS:    6 08:27:51      -48.097046        0.024870
LBFGS:    7 08:27:51      -48.097129        0.028148
LBFGS:    8 08:27:51      -48.097302        0.032741
LBFGS:    9 08:27:51      -48.097465        0.028491
LBFGS:   10 08:27:51      -48.097576        0.021699
LBFGS:   11 08:27:52      -48.097632        0.023667
LBFGS:   12 08:27:52      -48.097695        0.022232
LBFGS:   13 08:27:52      -48.097817        0.026154
LBFGS:   14 08:27:52      -48.098037        0.030426
LBFGS:   15 08:27:52      -48.098356        0.047867
LBFGS:   16 08:27:52      -48.098715        0.063644
LBFGS:   17 08:27:52      -48.099087        0.066206
LBFGS:   18 08:27:52      -48.099512        0.053143
LBFGS:   19 08:27:53      -48.099949        0.036589
LBFGS:   20 08:27:53      -48.100221        0.022033
LBFGS:   21 08:27:53      -48.100295        0.006131
LBFGS:   22 08:27:53      -48.100302        0.003542
LBFGS:   23 08:27:53      -48.100303        0.003140
LBFGS:   24 08:27:53      -48.100305        0.003085
LBFGS:   25 08:27:53      -48.100308        0.002802
LBFGS:   26 08:27:53      -48.100311        0.002734
LBFGS:   27 08:27:54      -48.100312        0.001854
LBFGS:   28 08:27:54      -48.100312        0.001601
LBFGS:   29 08:27:54      -48.100313        0.001244
LBFGS:   30 08:27:54      -48.100313        0.000732
Optimized energy (eV): -48.10031282064696
