cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:    0 08:04:19      -23.276157        0.164774
LBFGS:    1 08:04:19      -23.277146        0.163787
LBFGS:    2 08:04:19      -23.286665        0.151671
LBFGS:    3 08:04:19      -23.287938        0.152678
LBFGS:    4 08:04:20      -23.309371        0.223117
LBFGS:    5 08:04:20      -23.310811        0.202310
LBFGS:    6 08:04:20      -23.318091        0.053579
LBFGS:    7 08:04:20      -23.318391        0.050095
LBFGS:    8 08:04:20      -23.318542        0.043257
LBFGS:    9 08:04:20      -23.318798        0.040903
LBFGS:   10 08:04:20      -23.319401        0.049826
LBFGS:   11 08:04:20      -23.320202        0.044841
LBFGS:   12 08:04:20      -23.320796        0.022004
LBFGS:   13 08:04:20      -23.320959        0.004386
LBFGS:   14 08:04:20      -23.320974        0.000654
Optimized energy (eV): -23.320973683676232
