cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:    0 10:47:12     -148.930033        0.258614
LBFGS:    1 10:47:12     -148.932831        0.235952
LBFGS:    2 10:47:13     -148.948000        0.084386
LBFGS:    3 10:47:13     -148.948590        0.084003
LBFGS:    4 10:47:13     -148.952110        0.098432
LBFGS:    5 10:47:13     -148.954723        0.097816
LBFGS:    6 10:47:13     -148.956817        0.075910
LBFGS:    7 10:47:13     -148.957903        0.082708
LBFGS:    8 10:47:14     -148.959106        0.083656
LBFGS:    9 10:47:14     -148.960829        0.072645
LBFGS:   10 10:47:14     -148.962917        0.093567
LBFGS:   11 10:47:14     -148.964552        0.095024
LBFGS:   12 10:47:14     -148.965687        0.071823
LBFGS:   13 10:47:14     -148.966965        0.080084
LBFGS:   14 10:47:15     -148.968841        0.085640
LBFGS:   15 10:47:15     -148.971030        0.065762
LBFGS:   16 10:47:15     -148.972837        0.073755
LBFGS:   17 10:47:15     -148.974176        0.082886
LBFGS:   18 10:47:15     -148.975742        0.088205
LBFGS:   19 10:47:15     -148.978554        0.085013
LBFGS:   20 10:47:16     -148.983001        0.093995
LBFGS:   21 10:47:16     -148.987999        0.105765
LBFGS:   22 10:47:16     -148.991943        0.118451
LBFGS:   23 10:47:16     -148.995331        0.116658
LBFGS:   24 10:47:16     -149.000437        0.139436
LBFGS:   25 10:47:16     -149.006105        0.164989
LBFGS:   26 10:47:17     -149.012138        0.194260
LBFGS:   27 10:47:17     -149.006583        0.160747
LBFGS:   28 10:47:17     -149.001510        0.127427
LBFGS:   29 10:47:17     -149.006954        0.158927
LBFGS:   30 10:47:17     -149.012714        0.192357
LBFGS:   31 10:47:17     -149.007030        0.157229
LBFGS:   32 10:47:17     -149.001072        0.124746
LBFGS:   33 10:47:18     -149.007457        0.154351
LBFGS:   34 10:47:18     -149.013871        0.184589
LBFGS:   35 10:47:18     -149.020179        0.220567
LBFGS:   36 10:47:18     -149.014125        0.183065
LBFGS:   37 10:47:18     -149.008311        0.148051
LBFGS:   38 10:47:18     -149.014120        0.183739
LBFGS:   39 10:47:19     -149.019931        0.223471
LBFGS:   40 10:47:19     -149.014229        0.183376
LBFGS:   41 10:47:19     -149.008549        0.146665
LBFGS:   42 10:47:19     -149.014311        0.183432
LBFGS:   43 10:47:19     -149.020049        0.223771
LBFGS:   44 10:47:19     -149.025386        0.268580
LBFGS:   45 10:47:20     -149.024781        0.350278
LBFGS:   46 10:47:20     -149.021995        0.274194
LBFGS:   47 10:47:20     -149.025949        0.343842
LBFGS:   48 10:47:20     -149.030279        0.415869
LBFGS:   49 10:47:20     -149.034819        0.486535
LBFGS:   50 10:47:21     -149.039468        0.556433
LBFGS:   51 10:47:21     -149.044159        0.625994
LBFGS:   52 10:47:21     -149.049093        0.695704
LBFGS:   53 10:47:21     -149.055684        0.765053
LBFGS:   54 10:47:21     -149.068779        0.826302
LBFGS:   55 10:47:21     -149.096655        0.828961
LBFGS:   56 10:47:22     -149.120171        0.731479
LBFGS:   57 10:47:22     -149.144250        0.604308
LBFGS:   58 10:47:22     -149.171257        0.521146
LBFGS:   59 10:47:22     -149.215011        0.514586
LBFGS:   60 10:47:22     -149.261492        0.358305
LBFGS:   61 10:47:23     -149.289693        0.258925
LBFGS:   62 10:47:23     -149.303130        0.207957
LBFGS:   63 10:47:23     -149.308600        0.159124
LBFGS:   64 10:47:23     -149.314853        0.091910
LBFGS:   65 10:47:23     -149.319252        0.051426
LBFGS:   66 10:47:24     -149.320529        0.030817
LBFGS:   67 10:47:24     -149.320656        0.023735
LBFGS:   68 10:47:24     -149.320758        0.022659
LBFGS:   69 10:47:24     -149.320846        0.022362
LBFGS:   70 10:47:24     -149.321001        0.027255
LBFGS:   71 10:47:25     -149.321199        0.037891
LBFGS:   72 10:47:25     -149.321554        0.056432
LBFGS:   73 10:47:25     -149.322273        0.076000
LBFGS:   74 10:47:25     -149.323886        0.097581
LBFGS:   75 10:47:25     -149.327180        0.119702
LBFGS:   76 10:47:26     -149.332521        0.117679
LBFGS:   77 10:47:26     -149.337986        0.076372
LBFGS:   78 10:47:26     -149.340490        0.029865
LBFGS:   79 10:47:26     -149.340836        0.006368
LBFGS:   80 10:47:26     -149.340858        0.001510
LBFGS:   81 10:47:27     -149.340861        0.000817
Optimized energy (eV): -149.3408612656776
