cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:    0 10:59:28     -107.607640        0.248765
LBFGS:    1 10:59:29     -107.610522        0.228144
LBFGS:    2 10:59:29     -107.626361        0.079269
LBFGS:    3 10:59:29     -107.626846        0.075940
LBFGS:    4 10:59:29     -107.630178        0.050309
LBFGS:    5 10:59:29     -107.630775        0.044215
LBFGS:    6 10:59:30     -107.631184        0.047995
LBFGS:    7 10:59:30     -107.631601        0.048132
LBFGS:    8 10:59:30     -107.632321        0.043730
LBFGS:    9 10:59:30     -107.632882        0.038229
LBFGS:   10 10:59:30     -107.633162        0.045293
LBFGS:   11 10:59:30     -107.633302        0.040874
LBFGS:   12 10:59:30     -107.633491        0.030097
LBFGS:   13 10:59:30     -107.633814        0.031401
LBFGS:   14 10:59:31     -107.634250        0.054013
LBFGS:   15 10:59:31     -107.634692        0.071564
LBFGS:   16 10:59:31     -107.635115        0.076830
LBFGS:   17 10:59:31     -107.635638        0.069307
LBFGS:   18 10:59:31     -107.636343        0.047130
LBFGS:   19 10:59:31     -107.637018        0.045767
LBFGS:   20 10:59:31     -107.637369        0.032766
LBFGS:   21 10:59:32     -107.637497        0.030876
LBFGS:   22 10:59:32     -107.637604        0.028575
LBFGS:   23 10:59:32     -107.637815        0.027397
LBFGS:   24 10:59:32     -107.638153        0.042435
LBFGS:   25 10:59:32     -107.638556        0.052850
LBFGS:   26 10:59:32     -107.638881        0.049729
LBFGS:   27 10:59:32     -107.639120        0.036787
LBFGS:   28 10:59:33     -107.639340        0.031179
LBFGS:   29 10:59:33     -107.639537        0.017545
LBFGS:   30 10:59:33     -107.639634        0.010712
LBFGS:   31 10:59:33     -107.639655        0.008940
LBFGS:   32 10:59:33     -107.639661        0.009241
LBFGS:   33 10:59:33     -107.639671        0.009501
LBFGS:   34 10:59:33     -107.639698        0.009802
LBFGS:   35 10:59:33     -107.639761        0.015978
LBFGS:   36 10:59:34     -107.639902        0.023822
LBFGS:   37 10:59:34     -107.640147        0.028394
LBFGS:   38 10:59:34     -107.640410        0.022166
LBFGS:   39 10:59:34     -107.640539        0.008965
LBFGS:   40 10:59:34     -107.640561        0.001222
LBFGS:   41 10:59:34     -107.640562        0.000044
Optimized energy (eV): -107.64056165732806
